yr 	   mo dy hr 	z     x		y				tdef	tair    rh         wspd   wdir      prec    
 2012 10 12  4.00   149  560599.0 7626795.2    91.0    -7.55    95.00     2.21   259.55     0.00
 2012 10 12  5.00   149  560599.0 7626795.2    91.0    -7.53    95.00     2.92   253.10     0.00
 2012 10 12  6.00   149  560599.0 7626795.2    91.0    -8.03    95.00     3.28   257.60     0.00
 2012 10 12  7.00   149  560599.0 7626795.2    91.0    -8.94    95.00     2.74   260.40     0.00
 2012 10 12  8.00   149  560599.0 7626795.2    91.0    -8.59    95.00     2.50   257.15     0.00
 2012 10 12  9.00   149  560599.0 7626795.2    91.0    -7.92    94.45     2.34   236.05     0.00
 2012 10 12 10.00   149  560599.0 7626795.2    91.0    -7.67    95.00     2.62   238.95     0.00
 2012 10 12 11.00   149  560599.0 7626795.2    91.0    -6.92    95.00     2.69   238.35     0.00
 2012 10 12 12.00   149  560599.0 7626795.2    91.0    -5.24    93.70     2.21   226.30     0.00
 2012 10 12 13.00   149  560599.0 7626795.2    91.0    -4.19    89.35     3.04   238.05     0.00
 2012 10 12 14.00   149  560599.0 7626795.2    91.0    -3.64    88.35     3.72   235.70     0.00
 2012 10 12 15.00   149  560599.0 7626795.2    91.0    -3.41    90.25     4.03   233.95     0.00
 2012 10 12 16.00   149  560599.0 7626795.2    91.0    -3.49    92.25     3.47   242.85     0.00
 2012 10 12 17.00   149  560599.0 7626795.2    91.0    -4.11    92.25     2.33   245.10     0.00
 2012 10 12 18.00   149  560599.0 7626795.2    91.0    -5.71    95.00     2.25   255.60     0.00
 2012 10 12 19.00   149  560599.0 7626795.2    91.0    -6.53    95.00     2.08   260.35     0.00
 2012 10 12 20.00   149  560599.0 7626795.2    91.0    -6.09    95.00     1.52   252.70     0.00
 2012 10 12 21.00   149  560599.0 7626795.2    91.0    -4.93    95.00     2.54   236.75     0.00
 2012 10 12 22.00   149  560599.0 7626795.2    91.0    -4.85    95.00     2.23   250.35     0.00
 2012 10 12 23.00   149  560599.0 7626795.2    91.0    -5.00    95.00     2.87   253.55     0.00
 2012 10 13  0.00   149  560599.0 7626795.2    91.0    -5.80    95.00     1.32   237.85     0.00
 2012 10 13  1.00   149  560599.0 7626795.2    91.0    -5.69    95.00     2.30   247.40     0.00
 2012 10 13  2.00   149  560599.0 7626795.2    91.0    -5.08    95.00     2.29   261.05     0.00
 2012 10 13  3.00   149  560599.0 7626795.2    91.0    -5.96    95.00     1.52   250.20     0.00
 2012 10 13  4.00   149  560599.0 7626795.2    91.0    -6.81    95.00     2.26   251.20     0.00
 2012 10 13  5.00   149  560599.0 7626795.2    91.0    -6.80    95.00     2.06   260.85     0.00
 2012 10 13  6.00   149  560599.0 7626795.2    91.0    -6.01    95.00     2.32   243.90     0.00
 2012 10 13  7.00   149  560599.0 7626795.2    91.0    -5.64    95.00     1.90   231.80     0.00
 2012 10 13  8.00   149  560599.0 7626795.2    91.0    -5.38    95.00     2.46   225.40     0.00
 2012 10 13  9.00   149  560599.0 7626795.2    91.0    -5.67    95.00     1.81   263.70     0.00
 2012 10 13 10.00   149  560599.0 7626795.2    91.0    -5.56    91.95     1.18   240.00     0.00
 2012 10 13 11.00   149  560599.0 7626795.2    91.0    -5.17    85.60     1.45   188.75     0.00
 2012 10 13 12.00   149  560599.0 7626795.2    91.0    -3.84    76.80     1.45   239.10     0.00
 2012 10 13 13.00   149  560599.0 7626795.2    91.0    -2.77    68.46     1.88   209.60     0.00
 2012 10 13 14.00   149  560599.0 7626795.2    91.0    -2.41    68.92     2.20   211.50     0.00
 2012 10 13 15.00   149  560599.0 7626795.2    91.0    -2.49    64.84     2.15   214.75     0.00
 2012 10 13 16.00   149  560599.0 7626795.2    91.0    -2.44    60.84     1.72   229.30     0.00
 2012 10 13 17.00   149  560599.0 7626795.2    91.0    -3.59    62.36     1.17   247.80     0.00
 2012 10 13 18.00   149  560599.0 7626795.2    91.0    -6.44    75.60     1.34   257.15     0.00
 2012 10 13 19.00   149  560599.0 7626795.2    91.0    -9.82    89.00     1.68   262.65     0.00
 2012 10 13 20.00   149  560599.0 7626795.2    91.0   -11.14    93.90     1.87   264.45     0.00
 2012 10 13 21.00   149  560599.0 7626795.2    91.0   -11.29    92.10     1.32   270.20     0.00
 2012 10 13 22.00   149  560599.0 7626795.2    91.0   -11.52    91.60     0.76   263.35     0.00
 2012 10 13 23.00   149  560599.0 7626795.2    91.0    -9.89    90.00     0.83   270.25     0.00
 2012 10 14  0.00   149  560599.0 7626795.2    91.0    -8.51    90.20     0.47   285.20     0.00
 2012 10 14  1.00   149  560599.0 7626795.2    91.0    -8.22    90.70     0.14   154.04     0.00
 2012 10 14  2.00   149  560599.0 7626795.2    91.0    -8.62    94.95     0.49   259.55     0.00
 2012 10 14  3.00   149  560599.0 7626795.2    91.0    -6.62    89.75     0.65   165.80     0.00
 2012 10 14  4.00   149  560599.0 7626795.2    91.0    -6.22    90.15     0.99   183.85     0.00
 2012 10 14  5.00   149  560599.0 7626795.2    91.0    -5.96    89.15     0.38   261.50     0.00
 2012 10 14  6.00   149  560599.0 7626795.2    91.0    -6.04    87.20     0.24   198.70     0.00
 2012 10 14  7.00   149  560599.0 7626795.2    91.0    -5.96    85.15     0.14   198.80     0.00
 2012 10 14  8.00   149  560599.0 7626795.2    91.0    -6.00    81.30     0.20   198.95     0.00
 2012 10 14  9.00   149  560599.0 7626795.2    91.0    -6.40    84.25     0.24   167.15     0.00
 2012 10 14 10.00   149  560599.0 7626795.2    91.0    -5.51    85.70     1.25    95.20     0.00
 2012 10 14 11.00   149  560599.0 7626795.2    91.0    -4.80    91.35     1.65   115.65     0.00
 2012 10 14 12.00   149  560599.0 7626795.2    91.0    -4.34    94.45     2.90   149.95     0.00
 2012 10 14 13.00   149  560599.0 7626795.2    91.0    -4.12    94.40     2.58   169.60     0.00
 2012 10 14 14.00   149  560599.0 7626795.2    91.0    -3.79    90.85     2.17   154.65     0.00
 2012 10 14 15.00   149  560599.0 7626795.2    91.0    -3.45    89.05     1.75   144.35     0.00
 2012 10 14 16.00   149  560599.0 7626795.2    91.0    -3.35    89.85     1.79   134.25     0.00
 2012 10 14 17.00   149  560599.0 7626795.2    91.0    -2.90    90.10     2.12   132.70     0.00
 2012 10 14 18.00   149  560599.0 7626795.2    91.0    -3.79    94.00     2.16   108.55     0.00
 2012 10 14 19.00   149  560599.0 7626795.2    91.0    -4.69    95.00     2.63    97.20     0.00
 2012 10 14 20.00   149  560599.0 7626795.2    91.0    -6.27    95.00     2.61    87.20     0.00
 2012 10 14 21.00   149  560599.0 7626795.2    91.0    -5.54    95.00     1.27   113.00     0.00
 2012 10 14 22.00   149  560599.0 7626795.2    91.0    -5.18    95.00     0.52   202.15     0.00
 2012 10 14 23.00   149  560599.0 7626795.2    91.0    -5.00    95.00     0.20   151.10     0.00
 2012 10 15  0.00   149  560599.0 7626795.2    91.0    -5.02    95.00     0.17   226.35     0.00
 2012 10 15  1.00   149  560599.0 7626795.2    91.0    -4.84    95.00     0.45   209.35     0.00
 2012 10 15  2.00   149  560599.0 7626795.2    91.0    -5.00    95.00     0.27   150.14     0.00
 2012 10 15  3.00   149  560599.0 7626795.2    91.0    -5.89    95.00     1.04   131.50     0.00
 2012 10 15  4.00   149  560599.0 7626795.2    91.0    -6.34    95.00     0.57   113.50     0.00
 2012 10 15  5.00   149  560599.0 7626795.2    91.0    -6.34    95.00     0.48   215.35     0.00
 2012 10 15  6.00   149  560599.0 7626795.2    91.0    -5.79    95.00     0.71   130.50     0.00
 2012 10 15  7.00   149  560599.0 7626795.2    91.0    -5.79    95.00     0.30    94.23     0.00
 2012 10 15  8.00   149  560599.0 7626795.2    91.0    -5.38    95.00     0.26   239.40     0.00
 2012 10 15  9.00   149  560599.0 7626795.2    91.0    -4.93    95.00     0.35   295.20     0.00
 2012 10 15 10.00   149  560599.0 7626795.2    91.0    -4.35    95.00     0.30   325.90     0.00
 2012 10 15 11.00   149  560599.0 7626795.2    91.0    -3.75    95.00     0.66   338.45     0.00
 2012 10 15 12.00   149  560599.0 7626795.2    91.0    -3.58    95.00     1.42   333.75     0.00
 2012 10 15 13.00   149  560599.0 7626795.2    91.0    -2.94    95.00     1.68   340.85     0.00
 2012 10 15 14.00   149  560599.0 7626795.2    91.0    -2.53    95.00     2.24   164.56     0.00
 2012 10 15 15.00   149  560599.0 7626795.2    91.0    -1.69    95.00     2.63    72.81     0.00
 2012 10 15 16.00   149  560599.0 7626795.2    91.0    -1.40    95.00     2.76    62.95     0.00
 2012 10 15 17.00   149  560599.0 7626795.2    91.0    -1.19    95.00     3.42    54.98     0.00
 2012 10 15 18.00   149  560599.0 7626795.2    91.0    -1.11    95.00     3.60    73.50     0.00
 2012 10 15 19.00   149  560599.0 7626795.2    91.0    -1.02    95.00     3.56    67.78     0.00
 2012 10 15 20.00   149  560599.0 7626795.2    91.0    -1.04    95.00     3.92    74.70     0.00
 2012 10 15 21.00   149  560599.0 7626795.2    91.0    -1.07    95.00     3.42    78.10     0.00
 2012 10 15 22.00   149  560599.0 7626795.2    91.0    -1.13    95.00     3.62    63.77     0.00
 2012 10 15 23.00   149  560599.0 7626795.2    91.0    -1.28    95.00     3.75    64.59     0.00
 2012 10 16  0.00   149  560599.0 7626795.2    91.0    -1.53    95.00     3.86    62.64     0.00
 2012 10 16  1.00   149  560599.0 7626795.2    91.0    -1.83    95.00     4.79    63.41     0.00
 2012 10 16  2.00   149  560599.0 7626795.2    91.0    -2.07    95.00     5.38    64.97     0.00
 2012 10 16  3.00   149  560599.0 7626795.2    91.0    -2.21    95.00     4.72    66.82     0.00
 2012 10 16  4.00   149  560599.0 7626795.2    91.0    -2.24    95.00     4.06    77.80     0.00
 2012 10 16  5.00   149  560599.0 7626795.2    91.0    -2.10    95.00     3.75    77.20     0.00
 2012 10 16  6.00   149  560599.0 7626795.2    91.0    -2.21    95.00     3.66    76.70     0.00
 2012 10 16  7.00   149  560599.0 7626795.2    91.0    -2.00    95.00     3.73    73.15     0.00
 2012 10 16  8.00   149  560599.0 7626795.2    91.0    -1.67    95.00     3.84    80.90     0.00
 2012 10 16  9.00   149  560599.0 7626795.2    91.0    -1.52    95.00     3.58    85.30     0.00
 2012 10 16 10.00   149  560599.0 7626795.2    91.0    -1.18    95.00     3.66    83.65     0.00
 2012 10 16 11.00   149  560599.0 7626795.2    91.0    -0.87    95.00     3.75    84.85     0.00
 2012 10 16 12.00   149  560599.0 7626795.2    91.0    -0.69    95.00     3.34    76.75     0.00
 2012 10 16 13.00   149  560599.0 7626795.2    91.0    -0.48    95.00     3.78    80.40     0.00
 2012 10 16 14.00   149  560599.0 7626795.2    91.0    -0.05    95.00     4.14    89.75     0.00
 2012 10 16 15.00   149  560599.0 7626795.2    91.0     0.06    95.00     4.17    86.90     0.00
 2012 10 16 16.00   149  560599.0 7626795.2    91.0     0.12    95.00     3.88    89.00     0.00
 2012 10 16 17.00   149  560599.0 7626795.2    91.0    -0.11    95.00     3.91    84.60     0.00
 2012 10 16 18.00   149  560599.0 7626795.2    91.0    -0.27    95.00     3.38    82.40     0.00
 2012 10 16 19.00   149  560599.0 7626795.2    91.0    -0.29    95.00     3.30    77.55     0.00
 2012 10 16 20.00   149  560599.0 7626795.2    91.0    -0.21    95.00     3.84    81.15     0.00
 2012 10 16 21.00   149  560599.0 7626795.2    91.0    -0.31    95.00     3.15    90.20     0.00
 2012 10 16 22.00   149  560599.0 7626795.2    91.0    -0.37    95.00     2.74    88.65     0.00
 2012 10 16 23.00   149  560599.0 7626795.2    91.0    -0.32    95.00     2.57    84.65     0.00
 2012 10 17  0.00   149  560599.0 7626795.2    91.0    -0.37    95.00     2.22    79.45     0.00
 2012 10 17  1.00   149  560599.0 7626795.2    91.0    -0.42    95.00     2.74    81.95     0.00
 2012 10 17  2.00   149  560599.0 7626795.2    91.0    -0.50    95.00     3.23    83.50     0.00
 2012 10 17  3.00   149  560599.0 7626795.2    91.0    -0.53    95.00     3.20    91.35     0.00
 2012 10 17  4.00   149  560599.0 7626795.2    91.0    -0.67    95.00     2.31    92.95     0.00
 2012 10 17  5.00   149  560599.0 7626795.2    91.0    -0.64    95.00     2.14    88.60     0.00
 2012 10 17  6.00   149  560599.0 7626795.2    91.0    -0.55    95.00     1.99    94.55     0.00
 2012 10 17  7.00   149  560599.0 7626795.2    91.0    -0.63    95.00     1.82    97.40     0.00
 2012 10 17  8.00   149  560599.0 7626795.2    91.0    -0.52    95.00     2.19    93.55     0.00
 2012 10 17  9.00   149  560599.0 7626795.2    91.0    -0.61    95.00     2.49   104.35     0.00
 2012 10 17 10.00   149  560599.0 7626795.2    91.0    -0.52    95.00     2.54   109.65     0.19
 2012 10 17 11.00   149  560599.0 7626795.2    91.0    -0.52    95.00     2.71   112.50     0.33
 2012 10 17 12.00   149  560599.0 7626795.2    91.0    -0.43    95.00     2.21   110.40     0.21
 2012 10 17 13.00   149  560599.0 7626795.2    91.0    -0.23    95.00     2.67   112.80     0.12
 2012 10 17 14.00   149  560599.0 7626795.2    91.0    -0.16    95.00     2.63   116.55     0.20
 2012 10 17 15.00   149  560599.0 7626795.2    91.0    -0.17    95.00     2.48   115.25     0.00
 2012 10 17 16.00   149  560599.0 7626795.2    91.0    -0.35    95.00     2.73   114.85     0.00
 2012 10 17 17.00   149  560599.0 7626795.2    91.0    -0.64    95.00     2.78   103.40     0.00
 2012 10 17 18.00   149  560599.0 7626795.2    91.0    -0.99    95.00     2.79    96.65     0.17
 2012 10 17 19.00   149  560599.0 7626795.2    91.0    -1.26    95.00     3.12    92.10     0.00
 2012 10 17 20.00   149  560599.0 7626795.2    91.0    -1.45    95.00     3.46    90.75     0.00
 2012 10 17 21.00   149  560599.0 7626795.2    91.0    -1.62    95.00     3.17    96.00     0.00
 2012 10 17 22.00   149  560599.0 7626795.2    91.0    -1.71    95.00     3.21    95.25     0.25
 2012 10 17 23.00   149  560599.0 7626795.2    91.0    -1.74    95.00     2.83    97.25     0.00
 2012 10 18  0.00   149  560599.0 7626795.2    91.0    -1.79    95.00     2.05    88.75     0.00
 2012 10 18  1.00   149  560599.0 7626795.2    91.0    -1.84    95.00     1.69    72.44     0.00
 2012 10 18  2.00   149  560599.0 7626795.2    91.0    -1.73    95.00     2.00    78.80     0.00
 2012 10 18  3.00   149  560599.0 7626795.2    91.0    -1.71    95.00     2.37    79.05     0.00
 2012 10 18  4.00   149  560599.0 7626795.2    91.0    -1.92    95.00     2.79    66.13     0.00
 2012 10 18  5.00   149  560599.0 7626795.2    91.0    -2.14    95.00     2.37    55.11     0.00
 2012 10 18  6.00   149  560599.0 7626795.2    91.0    -2.50    95.00     3.71    50.12     0.00
 2012 10 18  7.00   149  560599.0 7626795.2    91.0    -3.19    95.00     4.72    49.80     0.00
 2012 10 18  8.00   149  560599.0 7626795.2    91.0    -3.59    95.00     3.97    54.38     0.00
 2012 10 18  9.00   149  560599.0 7626795.2    91.0    -4.04    95.00     4.32    52.71     0.00
 2012 10 18 10.00   149  560599.0 7626795.2    91.0    -4.35    95.00     3.92    55.10     0.00
 2012 10 18 11.00   149  560599.0 7626795.2    91.0    -4.37    95.00     4.96    59.78     0.00
 2012 10 18 12.00   149  560599.0 7626795.2    91.0    -4.38    95.00     5.69    69.06     0.00
 2012 10 18 13.00   149  560599.0 7626795.2    91.0    -4.11    95.00     5.73    72.80     0.00
 2012 10 18 14.00   149  560599.0 7626795.2    91.0    -3.57    95.00     5.88    73.30     0.00
 2012 10 18 15.00   149  560599.0 7626795.2    91.0    -3.26    95.00     5.56    69.15     0.00
 2012 10 18 16.00   149  560599.0 7626795.2    91.0    -4.35    95.00     4.75    61.31     0.00
 2012 10 18 17.00   149  560599.0 7626795.2    91.0    -5.00    95.00     4.46    49.89     0.00
 2012 10 18 18.00   149  560599.0 7626795.2    91.0    -4.17    95.00     3.83    35.75     0.00
 2012 10 18 19.00   149  560599.0 7626795.2    91.0    -3.42    92.55     5.39    26.82     0.00
 2012 10 18 20.00   149  560599.0 7626795.2    91.0    -4.16    92.00     4.05   182.61     0.00
 2012 10 18 21.00   149  560599.0 7626795.2    91.0    -5.11    95.00     3.17   323.65     0.00
 2012 10 18 22.00   149  560599.0 7626795.2    91.0    -5.39    95.00     3.12   303.55     0.00
 2012 10 18 23.00   149  560599.0 7626795.2    91.0    -4.80    95.00     3.46   315.75     0.00
 2012 10 19  0.00   149  560599.0 7626795.2    91.0    -3.74    95.00     4.50   341.90     0.00
 2012 10 19  1.00   149  560599.0 7626795.2    91.0    -3.92    95.00     5.46   341.60     0.00
 2012 10 19  2.00   149  560599.0 7626795.2    91.0    -4.00    95.00     5.54   330.35     0.00
 2012 10 19  3.00   149  560599.0 7626795.2    91.0    -3.81    95.00     6.24   339.15     0.00
 2012 10 19  4.00   149  560599.0 7626795.2    91.0    -4.06    95.00     5.80   338.75     0.00
 2012 10 19  5.00   149  560599.0 7626795.2    91.0    -4.25    95.00     4.62   330.90     0.00
 2012 10 19  6.00   149  560599.0 7626795.2    91.0    -4.37    95.00     4.68   329.25     0.00
 2012 10 19  7.00   149  560599.0 7626795.2    91.0    -4.71    95.00     4.18   315.95     0.00
 2012 10 19  8.00   149  560599.0 7626795.2    91.0    -4.70    95.00     4.08   322.55     0.00
 2012 10 19  9.00   149  560599.0 7626795.2    91.0    -4.47    95.00     4.01   328.30     0.00
 2012 10 19 10.00   149  560599.0 7626795.2    91.0    -4.71    95.00     3.66   318.80     0.00
 2012 10 19 11.00   149  560599.0 7626795.2    91.0    -4.49    95.00     4.34   320.75     0.00
 2012 10 19 12.00   149  560599.0 7626795.2    91.0    -4.45    95.00     4.67   324.20     0.00
 2012 10 19 13.00   149  560599.0 7626795.2    91.0    -4.20    95.00     4.33   323.90     0.00
 2012 10 19 14.00   149  560599.0 7626795.2    91.0    -3.98    95.00     3.94   318.80     0.00
 2012 10 19 15.00   149  560599.0 7626795.2    91.0    -4.07    95.00     3.39   308.65     0.00
 2012 10 19 16.00   149  560599.0 7626795.2    91.0    -3.89    95.00     3.70   313.40     0.00
 2012 10 19 17.00   149  560599.0 7626795.2    91.0    -3.95    95.00     3.58   311.65     0.00
 2012 10 19 18.00   149  560599.0 7626795.2    91.0    -4.04    95.00     3.58   311.70     0.00
 2012 10 19 19.00   149  560599.0 7626795.2    91.0    -4.38    95.00     3.29   300.50     0.00
 2012 10 19 20.00   149  560599.0 7626795.2    91.0    -3.85    95.00     3.68   305.00     0.00
 2012 10 19 21.00   149  560599.0 7626795.2    91.0    -3.41    95.00     4.07   308.50     0.00
 2012 10 19 22.00   149  560599.0 7626795.2    91.0    -3.01    95.00     4.83   326.85     0.00
 2012 10 19 23.00   149  560599.0 7626795.2    91.0    -3.19    95.00     4.75   355.75     0.00
 2012 10 20  0.00   149  560599.0 7626795.2    91.0    -3.63    95.00     3.46   349.00     0.00
 2012 10 20  1.00   149  560599.0 7626795.2    91.0    -3.60    95.00     3.38   340.10     0.00
 2012 10 20  2.00   149  560599.0 7626795.2    91.0    -4.08    95.00     3.08   336.00     0.00
 2012 10 20  3.00   149  560599.0 7626795.2    91.0    -3.71    95.00     3.54   335.75     0.00
 2012 10 20  4.00   149  560599.0 7626795.2    91.0    -3.54    95.00     4.83   336.95     0.00
 2012 10 20  5.00   149  560599.0 7626795.2    91.0    -3.80    95.00     6.19   342.95     0.00
 2012 10 20  6.00   149  560599.0 7626795.2    91.0    -3.98    95.00     6.06   349.30     0.00
 2012 10 20  7.00   149  560599.0 7626795.2    91.0    -4.20    95.00     6.19   348.60     0.00
 2012 10 20  8.00   149  560599.0 7626795.2    91.0    -4.31    95.00     5.93   343.70     0.00
 2012 10 20  9.00   149  560599.0 7626795.2    91.0    -4.38    95.00     5.88   347.20     0.00
 2012 10 20 10.00   149  560599.0 7626795.2    91.0    -4.39    95.00     5.11   346.30     0.00
 2012 10 20 11.00   149  560599.0 7626795.2    91.0    -4.29    95.00     3.59   337.90     0.00
 2012 10 20 12.00   149  560599.0 7626795.2    91.0    -3.96    94.55     3.81   332.55     0.00
 2012 10 20 13.00   149  560599.0 7626795.2    91.0    -3.93    94.65     3.23   319.90     0.00
 2012 10 20 14.00   149  560599.0 7626795.2    91.0    -3.68    95.00     2.92   319.95     0.00
 2012 10 20 15.00   149  560599.0 7626795.2    91.0    -3.61    94.20     3.03   320.85     0.00
 2012 10 20 16.00   149  560599.0 7626795.2    91.0    -3.71    95.00     3.07   314.35     0.00
 2012 10 20 17.00   149  560599.0 7626795.2    91.0    -3.87    95.00     2.79   311.95     0.00
 2012 10 20 18.00   149  560599.0 7626795.2    91.0    -3.99    95.00     2.39   312.60     0.00
 2012 10 20 19.00   149  560599.0 7626795.2    91.0    -4.08    95.00     2.20   313.20     0.00
 2012 10 20 20.00   149  560599.0 7626795.2    91.0    -4.22    95.00     2.32   321.35     0.00
 2012 10 20 21.00   149  560599.0 7626795.2    91.0    -4.31    95.00     1.95   333.05     0.00
 2012 10 20 22.00   149  560599.0 7626795.2    91.0    -4.49    95.00     1.74   328.30     0.00
 2012 10 20 23.00   149  560599.0 7626795.2    91.0    -4.61    95.00     1.41   324.85     0.00
 2012 10 21  0.00   149  560599.0 7626795.2    91.0    -4.67    95.00     1.50   308.70     0.00
 2012 10 21  1.00   149  560599.0 7626795.2    91.0    -4.48    94.00     1.64   307.65     0.00
 2012 10 21  2.00   149  560599.0 7626795.2    91.0    -4.46    93.30     1.86   330.85     0.00
 2012 10 21  3.00   149  560599.0 7626795.2    91.0    -4.47    91.60     1.23   319.15     0.00
 2012 10 21  4.00   149  560599.0 7626795.2    91.0    -4.23    86.45     0.93   301.05     0.00
 2012 10 21  5.00   149  560599.0 7626795.2    91.0    -4.64    88.65     0.12   318.35     0.00
 2012 10 21  6.00   149  560599.0 7626795.2    91.0    -4.65    88.20     0.29   286.20     0.00
 2012 10 21  7.00   149  560599.0 7626795.2    91.0    -4.18    83.85     0.45   263.15     0.00
 2012 10 21  8.00   149  560599.0 7626795.2    91.0    -4.71    87.85     1.28   163.20     0.00
 2012 10 21  9.00   149  560599.0 7626795.2    91.0    -5.11    89.15     1.46   142.85     0.00
 2012 10 21 10.00   149  560599.0 7626795.2    91.0    -5.75    89.25     0.86   150.40     0.00
 2012 10 21 11.00   149  560599.0 7626795.2    91.0    -5.64    89.75     0.91   152.35     0.00
 2012 10 21 12.00   149  560599.0 7626795.2    91.0    -5.04    93.45     1.71   175.80     0.00
 2012 10 21 13.00   149  560599.0 7626795.2    91.0    -4.69    83.90     1.41   170.90     0.00
 2012 10 21 14.00   149  560599.0 7626795.2    91.0    -4.69    82.40     1.43   178.20     0.00
 2012 10 21 15.00   149  560599.0 7626795.2    91.0    -5.20    90.50     1.96   177.20     0.00
 2012 10 21 16.00   149  560599.0 7626795.2    91.0    -6.65    93.65     1.67   179.75     0.00
 2012 10 21 17.00   149  560599.0 7626795.2    91.0    -8.29    95.00     2.53   169.80     0.00
 2012 10 21 18.00   149  560599.0 7626795.2    91.0    -9.27    95.00     2.53   164.95     0.00
 2012 10 21 19.00   149  560599.0 7626795.2    91.0    -9.25    95.00     2.46   177.35     0.00
 2012 10 21 20.00   149  560599.0 7626795.2    91.0    -8.88    95.00     4.03   182.75     0.00
 2012 10 21 21.00   149  560599.0 7626795.2    91.0    -9.61    95.00     3.15   172.65     0.00
 2012 10 21 22.00   149  560599.0 7626795.2    91.0    -9.95    95.00     3.48   185.05     0.00
 2012 10 21 23.00   149  560599.0 7626795.2    91.0    -9.05    95.00     4.56   177.45     0.00
 2012 10 22  0.00   149  560599.0 7626795.2    91.0    -9.44    95.00     4.00   168.15     0.00
 2012 10 22  1.00   149  560599.0 7626795.2    91.0    -9.71    95.00     4.01   175.35     0.00
 2012 10 22  2.00   149  560599.0 7626795.2    91.0    -9.93    95.00     4.21   176.70     0.00
 2012 10 22  3.00   149  560599.0 7626795.2    91.0   -10.23    95.00     4.10   162.85     0.00
 2012 10 22  4.00   149  560599.0 7626795.2    91.0   -10.38    95.00     3.94   161.05     0.00
 2012 10 22  5.00   149  560599.0 7626795.2    91.0    -9.87    95.00     4.00   164.60     0.00
 2012 10 22  6.00   149  560599.0 7626795.2    91.0    -9.60    95.00     3.90   159.50     0.00
 2012 10 22  7.00   149  560599.0 7626795.2    91.0    -9.39    95.00     4.68   160.40     0.00
 2012 10 22  8.00   149  560599.0 7626795.2    91.0    -9.58    95.00     4.95   163.25     0.00
 2012 10 22  9.00   149  560599.0 7626795.2    91.0   -10.21    95.00     5.53   169.50     0.00
 2012 10 22 10.00   149  560599.0 7626795.2    91.0   -10.75    95.00     3.98   170.65     0.16
 2012 10 22 11.00   149  560599.0 7626795.2    91.0    -9.49    95.00     5.12   174.25     0.00
 2012 10 22 12.00   149  560599.0 7626795.2    91.0    -8.97    95.00     5.60   183.05     0.00
 2012 10 22 13.00   149  560599.0 7626795.2    91.0    -8.62    94.70     4.92   188.75     0.00
 2012 10 22 14.00   149  560599.0 7626795.2    91.0    -8.16    92.15     3.10   192.50     0.00
 2012 10 22 15.00   149  560599.0 7626795.2    91.0    -8.07    89.70     2.04   183.50     0.00
 2012 10 22 16.00   149  560599.0 7626795.2    91.0    -8.96    93.35     2.33   152.40     0.00
 2012 10 22 17.00   149  560599.0 7626795.2    91.0    -9.59    94.05     0.83    48.75     0.00
 2012 10 22 18.00   149  560599.0 7626795.2    91.0   -10.89    95.00     0.83   117.25     0.00
 2012 10 22 19.00   149  560599.0 7626795.2    91.0   -11.39    95.00     1.85   176.15     0.00
 2012 10 22 20.00   149  560599.0 7626795.2    91.0   -12.01    95.00     3.42   173.20     0.00
 2012 10 22 21.00   149  560599.0 7626795.2    91.0    -9.95    95.00     4.62   168.25     0.00
 2012 10 22 22.00   149  560599.0 7626795.2    91.0    -8.89    95.00     4.69   170.70     0.00
 2012 10 22 23.00   149  560599.0 7626795.2    91.0    -8.38    95.00     4.51   177.00     0.00
 2012 10 23  0.00   149  560599.0 7626795.2    91.0    -8.02    95.00     4.19   173.25     0.00
 2012 10 23  1.00   149  560599.0 7626795.2    91.0    -7.86    95.00     4.25   178.00     0.00
 2012 10 23  2.00   149  560599.0 7626795.2    91.0    -7.76    95.00     4.29   175.40     0.00
 2012 10 23  3.00   149  560599.0 7626795.2    91.0    -7.93    95.00     3.57   171.25     0.00
 2012 10 23  4.00   149  560599.0 7626795.2    91.0    -8.19    95.00     3.29   170.20     0.00
 2012 10 23  5.00   149  560599.0 7626795.2    91.0    -8.34    95.00     2.68   160.25     0.00
 2012 10 23  6.00   149  560599.0 7626795.2    91.0    -8.66    95.00     2.17   165.90     0.00
 2012 10 23  7.00   149  560599.0 7626795.2    91.0    -9.16    95.00     1.98   175.10     0.00
 2012 10 23  8.00   149  560599.0 7626795.2    91.0   -11.07    95.00     1.15   217.10     0.00
 2012 10 23  9.00   149  560599.0 7626795.2    91.0   -12.59    95.00     0.71   219.75     0.00
 2012 10 23 10.00   149  560599.0 7626795.2    91.0   -12.66    95.00     0.69   276.95     0.00
 2012 10 23 11.00   149  560599.0 7626795.2    91.0   -10.94    95.00     0.74   251.30     0.00
 2012 10 23 12.00   149  560599.0 7626795.2    91.0    -9.79    95.00     0.36   169.05     0.00
 2012 10 23 13.00   149  560599.0 7626795.2    91.0    -8.95    95.00     0.36   211.35     0.00
 2012 10 23 14.00   149  560599.0 7626795.2    91.0    -8.57    95.00     0.62   238.60     0.00
 2012 10 23 15.00   149  560599.0 7626795.2    91.0    -8.17    95.00     0.55   212.85     0.00
 2012 10 23 16.00   149  560599.0 7626795.2    91.0    -8.07    95.00     1.04   199.10     0.00
 2012 10 23 17.00   149  560599.0 7626795.2    91.0    -8.06    95.00     1.08   251.50     0.00
 2012 10 23 18.00   149  560599.0 7626795.2    91.0    -8.11    95.00     0.51   235.95     0.00
